,authors,by_statement,classifications.udc,contributions,contributors,copyright_date,covers,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,"identifiers.bodleian,_oxford_university",identifiers.british_library,identifiers.goodreads,identifiers.librarything,identifiers.shelfari,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL22936A'}],by William Joyce.,,,,,"[23629, 23628]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"While vacationing in Africa, the Lazardo family finds and brings back to America a friendly dinosaur that becomes the talk of the town.",['[E]'],New ed.,,,,,,,,,"['555205', '7124386']",['414962'],,"['0060210745', '0060210753']",,,/books/OL1094632M,[{'key': '/languages/eng'}],/type/datetime,2014-07-31T12:10:58.875379,11,['PZ7.J857 Di 1995'],['94019100'],,,,/type/text,"""A Laura Geringer book.""",,dinosaurbobhisad00joyc_0,,,,1 v. (unpaged) :,,,nyu,1995,"['New York, NY']",['HarperCollins'],11,,"['marc:marc_records_scriblio_net/part24.dat:55571008:972', 'marc:marc_loc_updates/v37.i22.records.utf8:7154030:1088', 'ia:dinosaurbobhisad00joyc_0']",,,['Dinosaurs -- Fiction'],,,Dinosaur Bob and his adventures with the family Lazardo,,/type/edition,['Publisher description'],['http://www.loc.gov/catdir/description/hc041/94019100.html'],['http://www.loc.gov/catdir/description/hc041/94019100.html'],,,,[{'key': '/works/OL14425W'}]
0,[{'key': '/authors/OL581644A'}],by Caroline Knox.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['1523015'],,,['094322120X'],,,/books/OL1095767M,[{'key': '/languages/eng'}],/type/datetime,2011-04-19T17:50:22.234720,5,['PS3561.N686 S58 1994'],['94020317'],,,,,,,,,['30511274'],,p. cm.,,,nyu,1994,['New York'],['Timken Publishers'],5,,"['marc:marc_records_scriblio_net/part24.dat:56577212:505', 'marc:marc_loc_updates/v37.i38.records.utf8:5894065:505']",,,,poems,,Sleepers wake,,/type/edition,,,,,,,[{'key': '/works/OL3485833W'}]
0,[{'key': '/authors/OL218171A'}],Charles de Lint.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],,,,,['618161'],['36164'],,['0312855729'],,,/books/OL1097123M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T00:54:55.619853,4,['PR9199.3.D357 M46 1994'],['94021752'],,,,/type/text,"""A Tom Doherty Associates book.""",400.0,,,,,400 p. ;,,,nyu,1994,['New York'],['TOR'],4,,,,,"['Newford (Imaginary place) -- Fiction.', 'Women artists -- Fiction.']",,,Memory and dream,,/type/edition,,,,,,,[{'key': '/works/OL1819857W'}]
0,[{'key': '/authors/OL160670A'}],Henry Newbolt.,,,,,[3880181],,,,,,['821/.912'],,,,,,,,,,['4004885'],,,['1854771523'],,,/books/OL1099734M,[{'key': '/languages/eng'}],/type/datetime,2010-04-16T03:29:12.182598,4,['PR5103.N4 A68 1995'],['94024513'],,,,/type/text,"Originally published: London : Elkin Mathews, Vigo Street, 1898.",119.0,,,,,"119, 24 p. ;",,,enk,1995,"['Oxford', 'New York']",['Woodstock Books'],4,"['Decadents, symbolists, anti-decadents']",,,,,,,island race,The ,/type/edition,,,,,,,[{'key': '/works/OL1512198W'}]
0,[{'key': '/authors/OL39777A'}],Thomas H. Cook.,,,,,[7070384],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,['IA170401'],['breakhearthill00cook'],,,['1808593'],['143817'],,['0553096516'],,,/books/OL1101729M,[{'key': '/languages/eng'}],/type/datetime,2012-02-21T17:00:12.131940,7,['PS3553.O55465 B74 1995'],['94026639'],,,,,,264.0,breakhearthill00cook,,,,264 p. ;,,,nyu,1995,['New York'],['Bantam Books'],7,,"['marc:marc_records_scriblio_net/part24.dat:61852662:763', 'ia:breakhearthill00cook']",['Alabama'],,['Alabama -- Fiction'],,,Breakheart Hill,,/type/edition,"['Sample text', 'Publisher description']","['http://www.loc.gov/catdir/samples/random043/94026639.html', 'http://www.loc.gov/catdir/description/random049/94026639.html']","['http://www.loc.gov/catdir/samples/random043/94026639.html', 'http://www.loc.gov/catdir/description/random049/94026639.html']",,,,[{'key': '/works/OL79175W'}]
0,[{'key': '/authors/OL34330A'}],Eric Carle.,,,,,[259594],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,A lonely firefly goes out into the night searching for other fireflies.,['[E]'],,,,,,,,,,['47680'],['290608'],,['0399227741'],,,/books/OL1102863M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:01:19.933332,5,['PZ7.C21476 Vh 1995'],['94027827'],,,,/type/text,A battery inserted in back cover provides the fireflies' light.,,,,,,1 v. (unpaged) :,,,nyu,1995,['New York'],['Philomel Books'],5,,['marc:marc_records_scriblio_net/part24.dat:62846719:813'],,,"['Toy and movable books -- Specimens', 'Fireflies -- Fiction', 'Toy and movable books']",,,very lonely firefly,The ,/type/edition,,,,,,,[{'key': '/works/OL53018W'}]
0,[{'key': '/authors/OL40554A'}],stories by Karla Andersdatter ; commentary by C.E. Brookes.,,"['Brookes, C. E. 1931-']",,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['4901950'],['1958989'],,['0933029764'],,,/books/OL1103103M,[{'key': '/languages/eng'}],/type/datetime,2011-04-19T17:50:22.234720,5,['PS3551.N345 W66 1995'],['94028084'],,,,,,161.0,,,['30734402'],,"xiv, 161 p. ;",,,ilu,1995,"['Wilmette, Ill']",['Chiron Publications'],5,,,,,"['Women -- Fiction.', 'Fairy tales -- Adaptations.', 'Psychological fiction, American.']",,,"The woman who was wild, and other tales",,/type/edition,,,,,,,[{'key': '/works/OL553192W'}]
0,[{'key': '/authors/OL586155A'}],Henry Ford Harrison ; illustrations by Jeffrey Hurst.,,"['Hurst, Jeffrey, 1956- ill.']",,,[2080142],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"In 1895 while on a trip from Selma to Mobile, Alabama, a young boy helps a black servant escape the harsh riverboat captain. Includes a factual section about the history of riverboat travel on Alabama waterways.",['[Fic]'],1st ed.,,,,,,,,,['772524'],,,['1881320197'],,,/books/OL1108106M,[{'key': '/languages/eng'}],/type/datetime,2011-04-19T17:50:22.234720,5,['PZ7.H2515 Ji 1995'],['94033409'],,,,,,39.0,,,['31434851'],,39 p. :,,,alu,1995,['Montgomery'],['Black Belt Press'],5,,,['Alabama'],,"['Nettie Quill (Steamship) -- Juvenile fiction.', 'Nettie Quill (Steamship) -- Fiction.', 'River boats -- Fiction.', 'Alabama -- History -- Fiction.']",a riverboat adventure,,Jimbo on board the Nettie Quill,,/type/edition,,,,,,,[{'key': '/works/OL3506341W'}]
0,[{'key': '/authors/OL586538A'}],Lucy Kavaler.,,,,,[6996325],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,['Fiction.'],['IA142414'],['heroeslovers00kava'],,,['1532666'],['862228'],,['052593815X'],,,/books/OL1109156M,[{'key': '/languages/eng'}],/type/datetime,2011-12-24T00:58:17.907836,7,['PS3561.A8684 H47 1995'],['94034526'],,,,,,437.0,heroeslovers00kava,,['31011613'],['Heroes and lovers'],437 p. ;,,,nyu,1995,['New York'],['Dutton'],7,,['ia:heroeslovers00kava'],['Antarctica'],,"['Women explorers -- Fiction.', 'Discoveries in geography -- Fiction.', 'Antarctica -- Fiction.']",,,Heroes & lovers,,/type/edition,,,,,,,[{'key': '/works/OL3508073W'}]
0,[{'key': '/authors/OL78902A'}],by Jennifer Armstrong ; illustrated by Lucia Washburn.,,"['Washburn, Lucia, ill.']",,,"[423900, 422597]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,Illustrations and rhyming text follow the sun and moon as they shine on a young boy's day.,['[E]'],,,,,,['IA117124'],,,,"['976283', '303386']",['573310'],,"['0679864423', '0679964428']",,,/books/OL1109596M,[{'key': '/languages/eng'}],/type/datetime,2012-06-26T22:10:56.712344,9,['PZ8.3.A63 Su 1997'],['94034992'],,,,,,31.0,sunshinemoonshin00arms,,,,31 p. :,,,nyu,1997,['New York'],['Random House'],9,['Early step into reading'],['ia:sunshinemoonshin00arms'],"['Sun', 'Moon']",,"['Stories in rhyme.', 'Sun -- Fiction.', 'Moon -- Fiction.']",,,"Sunshine, moonshine",,/type/edition,"['Contributor biographical information', 'Publisher description']","['http://www.loc.gov/catdir/bios/random057/94034992.html', 'http://www.loc.gov/catdir/description/random044/94034992.html']","['http://www.loc.gov/catdir/bios/random057/94034992.html', 'http://www.loc.gov/catdir/description/random044/94034992.html']",,,,[{'key': '/works/OL891696W'}]
0,[{'key': '/authors/OL586934A'}],María-Elena Angulo.,,,,,[1545817],/type/datetime,2008-04-01T03:28:50.625462,,,,['863'],,,,,,,,,,['3963025'],['3276199'],,['0815311834'],,,/books/OL1110222M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:08:40.287555,5,['PQ7082.N7 A76 1995'],['94035674'],,,,/type/text,Includes bibliographical references (p. [110]-120) and index.,124.0,,,,,"xiii, 124 p. :",,,nyu,1995,['New York'],['Garland Pub.'],5,"['Garland reference library of the humanities ;', 'v. 1675.', 'Latin American studies ;', 'v. 5', 'Garland reference library of the humanities ;', 'v. 1675.', 'Garland reference library of the humanities.', 'v. 5.']",,,['20th century'],"['Spanish American fiction -- 20th century -- History and criticism.', 'Magic realism (Literature)']",social context and discourse,,Magic realism,,/type/edition,,,,,,,[{'key': '/works/OL3509733W'}]
0,[{'key': '/authors/OL389481A'}],by Wendy Pfeffer ; illustrated by Gail Piazza.,,"['Piazza, Gail, 1956- ill.']",,,"[3884959, 3884953, 3884946]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Marta's sister Rosa calls her magnet collection junk, but Marta's magnets help her make friends in her new home and help her retrieve a lost key for Rosa's new friend.",['[E]'],,,,,,,,,,"['4700157', '2272133']",['5636436'],,"['0382249305', '0382249313', '0382249321']",,,/books/OL1111412M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:09:29.479786,5,['PZ7.P448556 Mar 1995'],['94037223'],,,,/type/text,Includes one magnet in pocket.,,,,,,1 v. (unpaged) :,,,nju,1995,"['Parsippany, N.J']",['Silver Press'],5,,,,,"['Magnets -- Fiction.', 'Collectors and collecting -- Fiction.', 'Friendship -- Fiction.']",,,Marta's magnets,,/type/edition,,,,,,,[{'key': '/works/OL2669957W'}]
0,[{'key': '/authors/OL184882A'}],by Carol Greene.,,,,,[7271759],/type/datetime,2008-04-01T03:28:50.625462,,,,"['811/.1', 'B']",,,,,"['Juvenile literature.', 'Biography', 'Biography.']",,,,,['4874481'],['3434696'],,['0516042696'],,,/books/OL1111694M,[{'key': '/languages/eng'}],/type/datetime,2014-02-14T19:11:12.045311,5,['PS866.W5 Z597 1995'],['94037516'],,,,/type/text,Includes index.,47.0,,,,,47 p. :,,,ilu,1995,['Chicago'],['Childrens Press'],5,['A rookie biography'],,['United States'],"['Colonial period, ca. 1600-1775']","['Wheatley, Phillis, 1753-1784 -- Juvenile literature.', 'Wheatley, Phillis, 1753-1784.', 'Poets, American -- Colonial period, ca. 1600-1775 -- Biography -- Juvenile literature.', 'African American women poets -- Biography -- Juvenile literature.', 'Slaves -- United States -- Biography -- Juvenile literature.', 'African American poets -- Biography -- Juvenile literature.', 'Poets, American.', 'Slaves.', 'African Americans -- Biography.', 'Women -- Biography.']",first African-American poet,,Phillis Wheatley,,/type/edition,,,,,,,[{'key': '/works/OL1653326W'}]
0,[{'key': '/authors/OL29362A'}],James Calvin Schaap.,,,,,[563809],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,['IA136724'],['insilencetherea000scha'],,,['2837483'],['1090342'],,['0801083818'],,,/books/OL1116206M,[{'key': '/languages/eng'}],/type/datetime,2012-08-17T06:56:37.871427,10,['PS3569.C33 I6 1995'],['94042286'],,,,,,228.0,insilencetherear00scha,,['31412019'],,228 p. ;,,,miu,1995,"['Grand Rapids, Mich']",['Baker Books'],10,,"['ia:insilencetherear00scha', 'ia:insilencetherea000scha']",['Iowa'],,"['City and town life -- Fiction.', 'Women -- Iowa -- Fiction.', 'Iowa -- Fiction.']",a novel,,In the silence there are ghosts,,/type/edition,,,,,,,[{'key': '/works/OL475866W'}]
0,[{'key': '/authors/OL589397A'}],poems by Rose Styron ; photographs by Craig Dripps ; introductions by George Plimpton and Peter Sacks.,,"['Dripps, Craig.']",,,[643395],/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['802120'],['3198114'],,['0847818713'],,,/books/OL1116897M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:15:53.037050,6,['PS3569.T89 B9 1995'],['94043022'],,,,/type/text,Colored map of Martha's Vineyard on endpapers.,135.0,,,,,135 p. :,,,nyu,1995,['New York'],['Rizzoli'],6,,,"[""Martha's Vineyard (Mass.)""]",,"[""Martha's Vineyard (Mass.) -- Poetry."", ""Martha's Vineyard (Mass.) -- Pictorial works.""]",,,By vineyard light,,/type/edition,"['Contributor biographical information', 'Publisher description']","['http://www.loc.gov/catdir/bios/hol056/94043022.html', 'http://www.loc.gov/catdir/description/hol055/94043022.html']","['http://www.loc.gov/catdir/bios/hol056/94043022.html', 'http://www.loc.gov/catdir/description/hol055/94043022.html']",,,,[{'key': '/works/OL3520384W'}]
0,[{'key': '/authors/OL13066A'}],H.G. Wells.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.912'],,,,,['Fiction.'],,,,,"['6048332', '6333287']",['11494'],,"['0783812248', '0745130763', '074513078X']",,,/books/OL1117502M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:15:53.037050,5,['PR5774 .W3 1995b'],['94043663'],,,,,,262.0,,,,,262 p. (large print) ;,,,meu,1995,"['Thorndike, Me', 'Bath, Avon, England']","['G.K. Hall', 'Chivers Press']",5,,"['marc:marc_records_scriblio_net/part24.dat:75912597:919', 'marc:marc_loc_updates/v36.i04.records.utf8:9027126:919']",['Mars (Planet)'],,"['Large type books', 'Imaginary wars and battles -- Fiction', 'Space warfare -- Fiction', 'Mars (Planet) -- Fiction']",,,war of the worlds,The ,/type/edition,,,,,,,[{'key': '/works/OL52268W'}]
0,[{'key': '/authors/OL35073A'}],by Scott Ciencin.,,,,,[422671],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When three teenagers, each with his own personal problems, set out for the Lost City on the island of Dinotopia, they discover an alien breed of dinosaurs and gain insights into themselves as well.",['[Fic]'],,,,,,['IA103814'],['lostcity00cien'],,,['144016'],['60450'],,['0679869832'],,,/books/OL1118240M,[{'key': '/languages/eng'}],/type/datetime,2012-07-30T00:56:46.370892,9,['PZ7.C4907 Lo 1996'],['94044454'],,,,/type/text,"RL: 5.5
""Bullseye books.""
""Based on Dinotopia by James Gurney""--T.p. verso.",143.0,lostcity00cien,,['31740151'],,143 p. :,,,nyu,1996,['New York'],['Random House'],9,['Dinotopia'],['ia:lostcity00cien'],,,"['Dinosaurs -- Fiction.', 'Fantasy.']",,,Lost City,,/type/edition,['Publisher description'],['http://www.loc.gov/catdir/description/random0415/94044454.html'],['http://www.loc.gov/catdir/description/random0415/94044454.html'],,,,[{'key': '/works/OL15005345W'}]
0,[{'key': '/authors/OL589903A'}],Thomas Williams.,,,,,[1625644],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],University Press of New England paperback ed.,,,,,,,,,['2712220'],['390091'],,['087451701X'],,,/books/OL1118363M,[{'key': '/languages/eng'}],/type/datetime,2011-04-19T17:50:22.234720,6,['PS3573.I456 H35 1995'],['94044582'],,,,/type/text,"Originally published: New York : Random House, 1974.
""University of New Hampshire.""",372.0,,,['31740299'],,372 p. :,,,nhu,1995,"['Hanover, NH']",['University Press of New England'],6,['Hardscrabble books'],,['New England'],,['New England -- Fiction.'],,,The hair of Harold Roux,,/type/edition,,,,,,,[{'key': '/works/OL3523036W'}]
0,[{'key': '/authors/OL590317A'}],by William Sanders.,,,,,[6731701],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,,['IA130706'],,,,['2606165'],['6026399'],,['0312117558'],,,/books/OL1119470M,[{'key': '/languages/eng'}],/type/datetime,2011-08-11T22:21:29.965575,9,['PS3569.A5139 B57 1995'],['94045768'],,,,,,272.0,bloodautumntagga00sand,,['31754310'],,272 p. ;,,,nyu,1995,['New York'],"[""St. Martin's Press""]",9,,"['marc:marc_records_scriblio_net/part24.dat:77655608:805', 'ia:bloodautumntagga00sand', 'ia:bloodautumntagga00sand']",['Oklahoma'],,"['Roper, Taggart (Fictitious character) -- Fiction', 'Authors -- Fiction', 'Cherokee Indians -- Fiction', 'Oklahoma -- Fiction']",a Taggart Roper mystery,,Blood autumn,,/type/edition,,,,,,,[{'key': '/works/OL3524840W'}]
0,[{'key': '/authors/OL4401010A'}],,,,,,"[4726076, 3889489, 3889380, 3889350]",/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],Large print ed.,,,,,,,,,"['195942', '2351254']",['342022'],,"['0745131972', '0745147224', '0786204117']",,,/books/OL1121068M,[{'key': '/languages/eng'}],/type/datetime,2011-05-04T00:19:26.543039,7,['PR6057.A63 S37 1996'],['94047587'],,,,,,373.0,,,,"[""Ian Fleming's James Bond 007 in John Gardner's seafire"", 'James Bond 007 in seafire']",373 p. (large print) ;,,,enk,1996,"['Bath, Avon, England', 'Thorndike, Me., USA']","['Chivers Press', 'Thorndike Press']",7,,,['Great Britain'],,"['Bond, James (Fictitious character) -- Fiction.', 'Intelligence service -- Great Britain -- Fiction.', 'Large type books.']",,,Ian Fleming's James Bond in John Gardner's seafire.,,/type/edition,,,,,,,[{'key': '/works/OL10587356W'}]
0,[{'key': '/authors/OL217073A'}],by Keith Faulkner ; illustrated by Jonathan Lambert.,,"['Lambert, Jonathan, ill.']",,,[575224],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,A wide-mouthed frog is interested in what other animals eat--until he meets a creature that eats only wide-mouthed frogs!,['[E]'],1st ed.,,,,,['ia130802'],['widemouthedfrogp00faul'],,,['106559'],['922645'],,['0803718756'],,,/books/OL1122366M,[{'key': '/languages/eng'}],/type/datetime,2011-08-11T16:16:11.149217,6,['PZ7.F2762 Wi 1996'],['94049340'],,,,,,,,,,,1 v. (unpaged) :,,,nyu,1996,['New York'],['Dial Books for Young Readers'],6,,,['Okefenokee Swamp (Ga. and Fla.)'],,"['Toy and movable books -- Specimens.', 'Frogs -- Fiction.', 'Animals -- Fiction.', 'Diet -- Fiction.', 'Toy and movable books.', 'Okefenokee Swamp (Ga. and Fla.) -- Fiction.']",a pop-up book,,The wide-mouthed frog,,/type/edition,,,,,,,[{'key': '/works/OL1809706W'}]
0,[{'key': '/authors/OL49081A'}],Ciaran Carson.,,,,,[3889658],/type/datetime,2008-04-01T03:28:50.625462,,,,['821/.914'],,,,,,,,,,['3338551'],['328098'],,['0916390616'],,,/books/OL1122681M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:22:30.926976,5,['PR6053.A714 F57 1994'],['94060031'],,,,,,77.0,,,,,77 p. ;,,,ncu,1994,"['Winston-Salem, NC']",['Wake Forest University Press'],5,,,['Northern Ireland'],,['Northern Ireland -- Poetry.'],poems,,First language,,/type/edition,,,,,,,[{'key': '/works/OL638128W'}]
0,[{'key': '/authors/OL592631A'}],by Olivia Diamond ; photographs by J. Sarff.,,,,,[3890332],/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['4366694'],,,['0890023220'],,,/books/OL1125194M,[{'key': '/languages/eng'}],/type/datetime,2011-04-19T17:50:22.234720,5,['PS3554.I244 L36 1994'],['94066927'],,,,,,91.0,,,['32133740'],,91 p. :,,,meu,1994,"['Thomaston, ME']",['Northwoods Press'],5,,,,,['Incas -- History -- Poetry.'],a poetic history of the Incas,,Land of the four quarters,,/type/edition,,,,,,,[{'key': '/works/OL3534035W'}]
0,[{'key': '/authors/OL595072A'}],by Meredith Hughes.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"While sailing on the replica of Henry Hudson's ship the Half Moon, Gunther Van Winkle has an amazing adventure when the ship is boarded by a mysterious captain and his crew intent on finding the treasure they buried long ago.",['[Fic]'],,,,,,,,,,['2701539'],['858439'],,['0910746753'],,,/books/OL1131256M,[{'key': '/languages/eng'}],/type/datetime,2011-04-19T17:50:22.234720,5,['PZ7.H8736114 Gu 1994'],['94077548'],,,,,,,,,['36498046'],,1 v. (unpaged) :,,,nyu,1994,"['Saugerties, N.Y']",['Hope Farm Press'],5,,,"['Catskill Mountains Region (N.Y.)', 'New York (State)']",,"['Space and time -- Fiction.', 'Buried treasure -- Fiction.', 'Catskill Mountains Region (N.Y.) -- Fiction.', 'New York (State) -- Fiction.']",,,Gunther Van Winkle and the Half Moon,,/type/edition,,,,,,,[{'key': '/works/OL3543428W'}]
0,[{'key': '/authors/OL57382A'}],Julia M. Busch.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['818/.5402'],,,,,,,,,,['2344170'],['1510308'],,['0963290770'],,,/books/OL1131568M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T01:30:27.480310,4,['PN6231.C23 B87 1995'],['94078113'],,,,,,124.0,,,['33034858'],,124 p. :,,,flu,1995,"['Coral Gables, Fla']",['Anti-Aging Press'],4,,,,,"['Cats -- Humor.', 'Scatology -- Humor.']",for anyone with a cat and a litterbox,,fat cat shat!,The ,/type/edition,,,,,,,[{'key': '/works/OL716566W'}]
